sigungu_code,sido_code,sigungu_name,job_top_code,year_month,job_openings,job_seekers,placements,valid_openings,valid_seekers
47210,47,영주시,06,2025-12,92,158,29,86,496
47210,47,영주시,07,2025-12,14,66,10,17,234
47210,47,영주시,08,2025-12,3,58,2,5,147
47210,47,영주시,09,2025-12,9,29,7,10,84
47210,47,영주시,10,2025-12,8,27,8,7,84
47210,47,영주시,11,2025-12,14,11,5,16,61
47210,47,영주시,12,2025-12,7,47,6,13,138
47210,47,영주시,13,2025-12,1,72,1,0,121
47230,47,영천시,01,2025-12,68,139,27,62,453
47230,47,영천시,02,2025-12,18,40,14,30,130
47230,47,영천시,03,2025-12,21,61,10,18,158
47230,47,영천시,04,2025-12,11,30,7,12,114
47230,47,영천시,05,2025-12,3,17,3,11,66
47230,47,영천시,06,2025-12,58,395,21,69,678
47230,47,영천시,07,2025-12,23,69,11,25,227
47230,47,영천시,08,2025-12,2,46,2,0,134
47230,47,영천시,09,2025-12,94,44,11,114,135
47230,47,영천시,10,2025-12,9,14,4,8,66
47230,47,영천시,11,2025-12,8,14,6,17,50
47230,47,영천시,12,2025-12,55,73,14,70,220
47230,47,영천시,13,2025-12,14,72,0,11,94
47250,47,상주시,01,2025-12,17,78,18,21,301
47250,47,상주시,02,2025-12,7,20,4,15,101
47250,47,상주시,03,2025-12,18,27,4,12,104
47250,47,상주시,04,2025-12,3,19,5,4,76
47250,47,상주시,05,2025-12,0,8,0,0,45
47250,47,상주시,06,2025-12,17,67,16,23,243
47250,47,상주시,07,2025-12,12,33,5,16,143
47250,47,상주시,08,2025-12,1,26,1,5,86
47250,47,상주시,09,2025-12,4,11,5,8,55
47250,47,상주시,10,2025-12,1,9,5,1,47
47250,47,상주시,11,2025-12,1,2,7,2,23
47250,47,상주시,12,2025-12,14,21,5,9,89
47250,47,상주시,13,2025-12,19,18,0,7,56
47280,47,문경시,01,2025-12,43,94,17,50,295
47280,47,문경시,02,2025-12,0,18,6,7,63
47280,47,문경시,03,2025-12,66,42,1,46,101
47280,47,문경시,04,2025-12,21,106,3,27,161
47280,47,문경시,05,2025-12,4,8,1,3,39
47280,47,문경시,06,2025-12,39,77,22,79,322
47280,47,문경시,07,2025-12,10,38,11,16,122
47280,47,문경시,08,2025-12,2,30,4,2,109
47280,47,문경시,09,2025-12,2,15,8,1,51
47280,47,문경시,10,2025-12,24,14,4,24,46
47280,47,문경시,11,2025-12,6,4,9,5,29
47280,47,문경시,12,2025-12,13,53,10,18,176
47280,47,문경시,13,2025-12,2,2,2,1,12
47290,47,경산시,01,2025-12,136,562,126,122,2323
47290,47,경산시,02,2025-12,54,224,58,68,1132
47290,47,경산시,03,2025-12,76,227,31,74,897
47290,47,경산시,04,2025-12,18,237,38,15,832
47290,47,경산시,05,2025-12,3,117,17,3,598
47290,47,경산시,06,2025-12,395,529,119,233,1716
47290,47,경산시,07,2025-12,57,172,67,56,728
47290,47,경산시,08,2025-12,19,94,10,20,361
47290,47,경산시,09,2025-12,225,150,41,196,465
47290,47,경산시,10,2025-12,21,90,15,16,313
47290,47,경산시,11,2025-12,30,45,15,31,195
47290,47,경산시,12,2025-12,114,142,41,125,525
47290,47,경산시,13,2025-12,6,23,7,2,78
47730,47,의성군,01,2025-12,14,36,5,8,123
47730,47,의성군,02,2025-12,8,10,2,8,31
47730,47,의성군,03,2025-12,13,32,6,12,106
47730,47,의성군,04,2025-12,8,11,3,11,30
47730,47,의성군,05,2025-12,1,4,3,1,15
47730,47,의성군,06,2025-12,8,64,8,11,206
47730,47,의성군,07,2025-12,3,18,3,3,54
47730,47,의성군,08,2025-12,0,12,1,0,40
47730,47,의성군,09,2025-12,1,10,1,17,20
47730,47,의성군,10,2025-12,0,6,1,1,20
47730,47,의성군,11,2025-12,1,4,2,1,10
47730,47,의성군,12,2025-12,0,12,4,6,45
47730,47,의성군,13,2025-12,3,15,1,2,35
47750,47,청송군,01,2025-12,15,20,2,14,63
47750,47,청송군,02,2025-12,3,3,1,5,19
47750,47,청송군,03,2025-12,12,21,1,5,33
47750,47,청송군,04,2025-12,6,5,1,6,15
47750,47,청송군,05,2025-12,1,0,0,3,7
47750,47,청송군,06,2025-12,10,58,2,12,116
47750,47,청송군,07,2025-12,12,7,2,12,28
47750,47,청송군,08,2025-12,2,7,1,1,24
47750,47,청송군,09,2025-12,0,3,1,0,11
47750,47,청송군,10,2025-12,2,1,0,2,5
47750,47,청송군,11,2025-12,0,0,0,0,4
47750,47,청송군,12,2025-12,1,3,0,4,11
47750,47,청송군,13,2025-12,5,5,1,5,15
47760,47,영양군,01,2025-12,24,14,0,25,41
47760,47,영양군,02,2025-12,0,7,0,2,17
47760,47,영양군,03,2025-12,3,37,3,68,111
47760,47,영양군,04,2025-12,0,5,1,0,9
47760,47,영양군,05,2025-12,0,1,0,0,2
47760,47,영양군,06,2025-12,4,18,2,3,76
47760,47,영양군,07,2025-12,0,12,0,0,26
47760,47,영양군,08,2025-12,0,17,1,0,30
47760,47,영양군,09,2025-12,0,4,0,0,8
47760,47,영양군,10,2025-12,0,1,0,0,2
47760,47,영양군,11,2025-12,0,2,0,0,3
47760,47,영양군,12,2025-12,0,3,2,0,9
47760,47,영양군,13,2025-12,0,18,1,2,51
47770,47,영덕군,01,2025-12,24,25,7,12,97
47770,47,영덕군,02,2025-12,2,9,1,4,26
47770,47,영덕군,03,2025-12,22,76,2,6,107
47770,47,영덕군,04,2025-12,7,11,0,4,31
47770,47,영덕군,05,2025-12,0,4,0,0,12
47770,47,영덕군,06,2025-12,17,56,10,21,192
47770,47,영덕군,07,2025-12,8,13,3,10,54
47770,47,영덕군,08,2025-12,2,30,2,2,65
47770,47,영덕군,09,2025-12,0,5,6,1,27
47770,47,영덕군,10,2025-12,0,1,0,1,14
47770,47,영덕군,11,2025-12,3,1,0,3,10
47770,47,영덕군,12,2025-12,2,4,0,2,19
47770,47,영덕군,13,2025-12,3,11,3,10,30
47820,47,청도군,01,2025-12,29,55,13,23,140
47820,47,청도군,02,2025-12,0,8,3,0,36
47820,47,청도군,03,2025-12,22,15,1,13,54
47820,47,청도군,04,2025-12,3,7,1,3,30
47820,47,청도군,05,2025-12,1,7,0,1,19
47820,47,청도군,06,2025-12,26,62,6,24,140
47820,47,청도군,07,2025-12,10,18,0,11,53
47820,47,청도군,08,2025-12,1,11,0,1,50
47820,47,청도군,09,2025-12,1,6,1,2,25
47820,47,청도군,10,2025-12,1,4,2,2,11
47820,47,청도군,11,2025-12,7,3,0,7,17
47820,47,청도군,12,2025-12,22,9,1,22,41
47820,47,청도군,13,2025-12,23,12,0,15,33
47830,47,고령군,01,2025-12,40,40,7,43,109
47830,47,고령군,02,2025-12,7,5,2,10,22
47830,47,고령군,03,2025-12,98,43,1,91,79
47830,47,고령군,04,2025-12,2,12,2,1,37
47830,47,고령군,05,2025-12,0,0,0,0,9
47830,47,고령군,06,2025-12,19,42,6,24,125
47830,47,고령군,07,2025-12,12,17,2,12,64
47830,47,고령군,08,2025-12,6,15,0,4,44
47830,47,고령군,09,2025-12,25,14,7,20,32
47830,47,고령군,10,2025-12,0,5,0,3,11
47830,47,고령군,11,2025-12,32,3,0,27,26
47830,47,고령군,12,2025-12,38,28,4,50,65
47830,47,고령군,13,2025-12,6,5,1,4,9
47840,47,성주군,01,2025-12,47,41,8,48,144
47840,47,성주군,02,2025-12,5,7,2,15,36
47840,47,성주군,03,2025-12,2,39,3,1,92
47840,47,성주군,04,2025-12,7,12,1,8,36
47840,47,성주군,05,2025-12,2,6,2,2,13
47840,47,성주군,06,2025-12,35,41,7,34,141
47840,47,성주군,07,2025-12,15,15,5,18,58
47840,47,성주군,08,2025-12,7,15,1,8,41
47840,47,성주군,09,2025-12,37,7,4,67,29
47840,47,성주군,10,2025-12,1,0,2,1,9
47840,47,성주군,11,2025-12,28,7,0,37,21
47840,47,성주군,12,2025-12,57,14,4,49,69
47840,47,성주군,13,2025-12,4,7,0,4,18
47850,47,칠곡군,01,2025-12,94,192,43,79,757
47850,47,칠곡군,02,2025-12,31,53,14,36,203
47850,47,칠곡군,03,2025-12,37,95,21,13,309
47850,47,칠곡군,04,2025-12,12,68,15,14,213
47850,47,칠곡군,05,2025-12,1,21,3,1,107
47850,47,칠곡군,06,2025-12,85,171,49,65,695
47850,47,칠곡군,07,2025-12,45,111,26,43,352
47850,47,칠곡군,08,2025-12,7,56,8,10,154
47850,47,칠곡군,09,2025-12,118,56,32,123,243
47850,47,칠곡군,10,2025-12,9,69,18,11,276
47850,47,칠곡군,11,2025-12,28,17,5,43,81
47850,47,칠곡군,12,2025-12,94,139,43,95,529
47850,47,칠곡군,13,2025-12,74,11,1,74,32
47900,47,예천군,01,2025-12,30,89,10,13,259
47900,47,예천군,02,2025-12,3,13,2,5,53
47900,47,예천군,03,2025-12,18,30,5,18,87
47900,47,예천군,04,2025-12,6,21,7,10,63
47900,47,예천군,05,2025-12,0,7,2,0,19
47900,47,예천군,06,2025-12,12,32,8,24,162
47900,47,예천군,07,2025-12,9,25,5,9,83
47900,47,예천군,08,2025-12,3,11,2,3,40
47900,47,예천군,09,2025-12,1,5,1,1,12
47900,47,예천군,10,2025-12,0,5,0,0,22
47900,47,예천군,11,2025-12,0,4,1,1,10
47900,47,예천군,12,2025-12,10,10,1,9,47
47900,47,예천군,13,2025-12,8,5,1,4,20
47920,47,봉화군,01,2025-12,6,43,2,8,98
47920,47,봉화군,02,2025-12,1,6,0,1,17
47920,47,봉화군,03,2025-12,48,21,0,46,60
47920,47,봉화군,04,2025-12,0,10,1,0,20
47920,47,봉화군,05,2025-12,0,3,0,0,8
47920,47,봉화군,06,2025-12,9,81,0,14,159
47920,47,봉화군,07,2025-12,2,11,0,3,40
47920,47,봉화군,08,2025-12,0,25,1,10,59
47920,47,봉화군,09,2025-12,0,6,0,5,18
47920,47,봉화군,10,2025-12,2,5,1,1,14
47920,47,봉화군,11,2025-12,0,1,0,0,6
47920,47,봉화군,12,2025-12,2,16,1,2,33
47920,47,봉화군,13,2025-12,12,20,1,11,48
47930,47,울진군,01,2025-12,11,61,7,9,207
47930,47,울진군,02,2025-12,4,6,2,9,66
47930,47,울진군,03,2025-12,4,17,0,3,62
47930,47,울진군,04,2025-12,2,11,0,2,38
47930,47,울진군,05,2025-12,2,3,0,0,10
47930,47,울진군,06,2025-12,7,101,10,9,284
47930,47,울진군,07,2025-12,10,27,2,6,104
47930,47,울진군,08,2025-12,0,26,2,0,93
47930,47,울진군,09,2025-12,0,12,4,1,51
47930,47,울진군,10,2025-12,0,5,5,0,29
47930,47,울진군,11,2025-12,0,3,0,0,8
47930,47,울진군,12,2025-12,1,11,4,1,32
47930,47,울진군,13,2025-12,16,10,2,15,33
47940,47,울릉군,01,2025-12,10,7,0,1,34
47940,47,울릉군,02,2025-12,0,1,1,0,10
47940,47,울릉군,03,2025-12,0,1,0,0,10
47940,47,울릉군,04,2025-12,1,1,1,1,6
47940,47,울릉군,05,2025-12,0,2,0,0,3
47940,47,울릉군,06,2025-12,4,36,1,6,96
47940,47,울릉군,07,2025-12,1,7,0,1,62
47940,47,울릉군,08,2025-12,0,5,0,0,13
47940,47,울릉군,09,2025-12,2,1,0,2,1
47940,47,울릉군,10,2025-12,0,2,0,0,3
47940,47,울릉군,11,2025-12,0,0,0,0,0
47940,47,울릉군,12,2025-12,0,5,0,0,7
47940,47,울릉군,13,2025-12,0,1,0,0,2
48121,48,창원시 의창구,01,2025-12,182,455,132,173,1720
48121,48,창원시 의창구,02,2025-12,53,144,48,60,651
48121,48,창원시 의창구,03,2025-12,104,138,26,99,480
48121,48,창원시 의창구,04,2025-12,26,115,33,42,426
48121,48,창원시 의창구,05,2025-12,11,45,13,10,247
48121,48,창원시 의창구,06,2025-12,286,370,118,229,1428
48121,48,창원시 의창구,07,2025-12,85,172,29,77,595
48121,48,창원시 의창구,08,2025-12,23,59,18,19,247
48121,48,창원시 의창구,09,2025-12,199,185,61,202,596
48121,48,창원시 의창구,10,2025-12,58,112,34,63,414
48121,48,창원시 의창구,11,2025-12,19,27,5,26,102
48121,48,창원시 의창구,12,2025-12,46,138,33,40,526
48121,48,창원시 의창구,13,2025-12,11,21,2,10,60
48123,48,창원시 성산구,01,2025-12,205,579,155,153,2116
48123,48,창원시 성산구,02,2025-12,113,175,54,139,674
48123,48,창원시 성산구,03,2025-12,112,169,32,58,603
48123,48,창원시 성산구,04,2025-12,82,145,40,77,569
48123,48,창원시 성산구,05,2025-12,4,87,17,8,321
48123,48,창원시 성산구,06,2025-12,495,371,91,297,1610
48123,48,창원시 성산구,07,2025-12,77,131,37,66,585
48123,48,창원시 성산구,08,2025-12,38,53,11,27,179
48123,48,창원시 성산구,09,2025-12,318,179,76,287,648
48123,48,창원시 성산구,10,2025-12,102,110,38,92,474
48123,48,창원시 성산구,11,2025-12,16,14,10,16,100
48123,48,창원시 성산구,12,2025-12,153,169,36,114,697
48123,48,창원시 성산구,13,2025-12,0,12,2,0,56
48125,48,창원시 마산합포구,01,2025-12,46,311,97,46,1279
48125,48,창원시 마산합포구,02,2025-12,9,97,36,17,446
48125,48,창원시 마산합포구,03,2025-12,68,155,28,56,449
48125,48,창원시 마산합포구,04,2025-12,23,149,28,21,430
48125,48,창원시 마산합포구,05,2025-12,0,51,9,1,249
48125,48,창원시 마산합포구,06,2025-12,169,294,86,108,1021
48125,48,창원시 마산합포구,07,2025-12,44,131,28,33,506
48125,48,창원시 마산합포구,08,2025-12,5,47,8,3,169
48125,48,창원시 마산합포구,09,2025-12,51,113,39,58,368
48125,48,창원시 마산합포구,10,2025-12,13,71,15,12,259
48125,48,창원시 마산합포구,11,2025-12,8,14,13,2,51
48125,48,창원시 마산합포구,12,2025-12,18,83,25,28,456
48125,48,창원시 마산합포구,13,2025-12,15,17,0,14,40
48127,48,창원시 마산회원구,01,2025-12,78,345,107,73,1287
48127,48,창원시 마산회원구,02,2025-12,22,109,30,27,363
48127,48,창원시 마산회원구,03,2025-12,45,128,25,34,385
48127,48,창원시 마산회원구,04,2025-12,31,115,31,24,466
48127,48,창원시 마산회원구,05,2025-12,3,38,7,15,185
48127,48,창원시 마산회원구,06,2025-12,131,316,97,85,1204
48127,48,창원시 마산회원구,07,2025-12,46,110,36,50,455
48127,48,창원시 마산회원구,08,2025-12,8,50,7,10,217
48127,48,창원시 마산회원구,09,2025-12,82,135,60,76,469
48127,48,창원시 마산회원구,10,2025-12,16,98,26,25,309
48127,48,창원시 마산회원구,11,2025-12,7,30,10,4,83
48127,48,창원시 마산회원구,12,2025-12,35,177,37,29,678
48127,48,창원시 마산회원구,13,2025-12,1,5,2,0,15
48129,48,창원시 진해구,01,2025-12,69,395,78,65,1405
48129,48,창원시 진해구,02,2025-12,18,84,34,21,327
48129,48,창원시 진해구,03,2025-12,50,136,27,39,419
48129,48,창원시 진해구,04,2025-12,10,129,39,16,403
48129,48,창원시 진해구,05,2025-12,5,35,5,5,167
48129,48,창원시 진해구,06,2025-12,110,349,85,106,1229
48129,48,창원시 진해구,07,2025-12,51,149,46,51,569
48129,48,창원시 진해구,08,2025-12,5,53,11,22,230
48129,48,창원시 진해구,09,2025-12,66,128,51,100,406
48129,48,창원시 진해구,10,2025-12,37,76,18,18,291
48129,48,창원시 진해구,11,2025-12,4,23,7,4,85
48129,48,창원시 진해구,12,2025-12,64,123,33,89,430
48129,48,창원시 진해구,13,2025-12,1,6,1,1,34
48170,48,진주시,01,2025-12,154,645,139,127,2412
48170,48,진주시,02,2025-12,66,240,67,68,1118
48170,48,진주시,03,2025-12,94,252,34,75,781
48170,48,진주시,04,2025-12,121,243,74,136,877
48170,48,진주시,05,2025-12,15,92,12,18,343
48170,48,진주시,06,2025-12,324,513,106,221,1855
48170,48,진주시,07,2025-12,67,174,46,66,703
48170,48,진주시,08,2025-12,24,98,22,22,395
48170,48,진주시,09,2025-12,169,136,37,153,473
48170,48,진주시,10,2025-12,22,69,22,24,293
48170,48,진주시,11,2025-12,14,38,11,12,149
48170,48,진주시,12,2025-12,37,93,43,41,396
48170,48,진주시,13,2025-12,17,106,11,12,243
48220,48,통영시,01,2025-12,58,174,38,65,619
48220,48,통영시,02,2025-12,12,39,17,12,140
48220,48,통영시,03,2025-12,55,91,11,49,245
48220,48,통영시,04,2025-12,7,51,9,8,193
48220,48,통영시,05,2025-12,3,32,2,2,71
48220,48,통영시,06,2025-12,37,177,40,37,781
48220,48,통영시,07,2025-12,35,96,20,41,363
48220,48,통영시,08,2025-12,4,42,8,10,206
48220,48,통영시,09,2025-12,21,48,8,26,199
48220,48,통영시,10,2025-12,7,18,3,12,77
48220,48,통영시,11,2025-12,0,20,3,2,74
48220,48,통영시,12,2025-12,33,34,10,37,120
48220,48,통영시,13,2025-12,25,11,1,14,52
48240,48,사천시,01,2025-12,43,149,42,44,571
48240,48,사천시,02,2025-12,6,50,17,10,200
48240,48,사천시,03,2025-12,33,55,7,28,174
48240,48,사천시,04,2025-12,46,45,14,41,159
48240,48,사천시,05,2025-12,0,18,2,1,84
48240,48,사천시,06,2025-12,66,143,29,66,497
48240,48,사천시,07,2025-12,13,67,11,16,221
48240,48,사천시,08,2025-12,7,42,3,4,149
48240,48,사천시,09,2025-12,104,62,23,124,228
48240,48,사천시,10,2025-12,13,31,10,15,99
48240,48,사천시,11,2025-12,5,5,1,7,32
48240,48,사천시,12,2025-12,27,51,12,24,186
48240,48,사천시,13,2025-12,7,17,0,21,36
48250,48,김해시,01,2025-12,302,1101,265,276,4430
48250,48,김해시,02,2025-12,136,308,88,175,1312
48250,48,김해시,03,2025-12,91,321,65,80,1223
48250,48,김해시,04,2025-12,54,338,71,65,1219
48250,48,김해시,05,2025-12,29,209,24,44,694
48250,48,김해시,06,2025-12,373,1246,234,206,3871
48250,48,김해시,07,2025-12,149,407,132,145,1567
48250,48,김해시,08,2025-12,26,171,31,33,704
48250,48,김해시,09,2025-12,571,354,117,650,1276
48250,48,김해시,10,2025-12,79,154,49,101,601
48250,48,김해시,11,2025-12,123,98,36,126,355
48250,48,김해시,12,2025-12,295,393,105,340,1702
48250,48,김해시,13,2025-12,2,32,1,1,78
48270,48,밀양시,01,2025-12,47,142,15,52,380
48270,48,밀양시,02,2025-12,9,43,10,15,110
48270,48,밀양시,03,2025-12,22,34,6,90,105
48270,48,밀양시,04,2025-12,2,30,2,2,105
48270,48,밀양시,05,2025-12,7,28,1,7,69
48270,48,밀양시,06,2025-12,90,126,16,38,396
48270,48,밀양시,07,2025-12,10,63,11,20,207
48270,48,밀양시,08,2025-12,4,30,6,5,123
48270,48,밀양시,09,2025-12,45,35,12,64,112
48270,48,밀양시,10,2025-12,5,14,3,8,47
48270,48,밀양시,11,2025-12,12,5,2,10,32
48270,48,밀양시,12,2025-12,44,42,14,54,165
48270,48,밀양시,13,2025-12,46,21,0,80,59
48310,48,거제시,01,2025-12,74,387,108,67,1393
48310,48,거제시,02,2025-12,62,122,36,71,445
48310,48,거제시,03,2025-12,56,158,28,31,514
48310,48,거제시,04,2025-12,43,108,30,14,385
48310,48,거제시,05,2025-12,11,46,3,10,166
48310,48,거제시,06,2025-12,102,516,98,64,2135
48310,48,거제시,07,2025-12,29,140,33,32,497
48310,48,거제시,08,2025-12,73,114,23,58,365
48310,48,거제시,09,2025-12,189,206,35,255,728
48310,48,거제시,10,2025-12,29,62,21,33,225
48310,48,거제시,11,2025-12,6,28,1,13,101
48310,48,거제시,12,2025-12,124,65,19,141,244
48310,48,거제시,13,2025-12,30,39,6,27,102
48330,48,양산시,01,2025-12,141,757,195,131,2881
48330,48,양산시,02,2025-12,55,233,68,56,859
48330,48,양산시,03,2025-12,101,228,64,76,954
48330,48,양산시,04,2025-12,52,213,51,41,819
48330,48,양산시,05,2025-12,5,94,19,9,444
48330,48,양산시,06,2025-12,416,847,257,228,2868
48330,48,양산시,07,2025-12,64,266,79,57,1123
48330,48,양산시,08,2025-12,12,147,21,10,550
48330,48,양산시,09,2025-12,156,182,58,203,711
48330,48,양산시,10,2025-12,29,113,44,34,389
48330,48,양산시,11,2025-12,65,78,30,61,245
48330,48,양산시,12,2025-12,150,271,75,148,1097
48330,48,양산시,13,2025-12,6,39,4,5,113
48720,48,의령군,01,2025-12,16,27,2,7,86
48720,48,의령군,02,2025-12,1,7,1,3,24
48720,48,의령군,03,2025-12,3,9,3,3,29
48720,48,의령군,04,2025-12,2,9,0,4,30
48720,48,의령군,05,2025-12,0,2,0,0,7
48720,48,의령군,06,2025-12,10,47,9,6,215
48720,48,의령군,07,2025-12,11,12,4,5,50
48720,48,의령군,08,2025-12,1,5,0,2,36
48720,48,의령군,09,2025-12,5,14,5,11,38
48720,48,의령군,10,2025-12,3,2,0,1,9
48720,48,의령군,11,2025-12,2,0,0,4,6
48720,48,의령군,12,2025-12,6,8,4,6,72
48720,48,의령군,13,2025-12,15,27,2,18,105
48730,48,함안군,01,2025-12,123,81,20,114,262
48730,48,함안군,02,2025-12,27,26,4,30,73
48730,48,함안군,03,2025-12,55,39,6,34,113
48730,48,함안군,04,2025-12,10,24,3,9,72
48730,48,함안군,05,2025-12,0,13,3,0,32
48730,48,함안군,06,2025-12,92,95,19,77,289
48730,48,함안군,07,2025-12,40,34,9,39,128
48730,48,함안군,08,2025-12,11,14,2,6,57
48730,48,함안군,09,2025-12,170,49,13,191,153
48730,48,함안군,10,2025-12,19,4,3,11,38
48730,48,함안군,11,2025-12,15,6,2,17,18
48730,48,함안군,12,2025-12,71,74,17,61,233
48730,48,함안군,13,2025-12,5,15,0,5,26
48740,48,창녕군,01,2025-12,25,84,8,27,240
48740,48,창녕군,02,2025-12,4,21,5,6,54
48740,48,창녕군,03,2025-12,19,75,5,14,115
48740,48,창녕군,04,2025-12,9,22,3,11,62
48740,48,창녕군,05,2025-12,0,9,0,1,23
48740,48,창녕군,06,2025-12,130,173,8,36,365
48740,48,창녕군,07,2025-12,20,41,5,17,115
48740,48,창녕군,08,2025-12,5,13,1,6,44
48740,48,창녕군,09,2025-12,28,23,4,18,84
48740,48,창녕군,10,2025-12,4,14,1,5,33
48740,48,창녕군,11,2025-12,14,7,3,6,17
48740,48,창녕군,12,2025-12,43,65,10,50,175
48740,48,창녕군,13,2025-12,8,16,0,1,22
48820,48,고성군,01,2025-12,15,47,7,25,161
48820,48,고성군,02,2025-12,11,11,4,14,47
48820,48,고성군,03,2025-12,39,18,7,12,51
48820,48,고성군,04,2025-12,18,10,3,18,30
48820,48,고성군,05,2025-12,2,8,1,3,26
48820,48,고성군,06,2025-12,127,57,9,29,184
48820,48,고성군,07,2025-12,18,27,7,22,98
48820,48,고성군,08,2025-12,2,16,3,2,66
48820,48,고성군,09,2025-12,13,30,7,20,112
48820,48,고성군,10,2025-12,0,3,0,1,18
48820,48,고성군,11,2025-12,2,5,5,2,16
48820,48,고성군,12,2025-12,29,21,7,12,79
48820,48,고성군,13,2025-12,11,17,1,7,47
48840,48,남해군,01,2025-12,4,33,10,3,109
48840,48,남해군,02,2025-12,2,15,5,4,35
48840,48,남해군,03,2025-12,10,15,1,4,42
48840,48,남해군,04,2025-12,3,6,0,3,25
48840,48,남해군,05,2025-12,0,4,0,0,11
48840,48,남해군,06,2025-12,2,55,10,3,132
48840,48,남해군,07,2025-12,0,8,1,1,58
48840,48,남해군,08,2025-12,0,22,6,0,51
48840,48,남해군,09,2025-12,0,6,2,0,24
48840,48,남해군,10,2025-12,0,5,3,0,14
48840,48,남해군,11,2025-12,5,2,3,0,6
48840,48,남해군,12,2025-12,0,3,1,2,16
48840,48,남해군,13,2025-12,5,4,0,15,13
48850,48,하동군,01,2025-12,23,90,14,10,172
48850,48,하동군,02,2025-12,4,13,5,6,46
48850,48,하동군,03,2025-12,74,57,1,12,87
48850,48,하동군,04,2025-12,3,15,2,3,35
48850,48,하동군,05,2025-12,0,7,0,0,19
48850,48,하동군,06,2025-12,36,77,6,33,186
48850,48,하동군,07,2025-12,3,26,6,3,72
48850,48,하동군,08,2025-12,0,25,6,0,82
48850,48,하동군,09,2025-12,2,21,1,5,44
48850,48,하동군,10,2025-12,1,6,0,1,22
48850,48,하동군,11,2025-12,1,4,4,0,11
48850,48,하동군,12,2025-12,3,16,4,10,38
48850,48,하동군,13,2025-12,10,18,5,17,45
48860,48,산청군,01,2025-12,20,20,3,24,75
48860,48,산청군,02,2025-12,6,5,2,8,26
48860,48,산청군,03,2025-12,16,57,2,16,86
48860,48,산청군,04,2025-12,11,10,3,25,21
